"rpid","oid","mid","name","level","datetime","content","like","rcount"
"1666842980","54916636","7720727","以太cat","6","2019-06-08 13:24:29","要素过多，但有一句话我一定要大声的喊出来：塞尔达天下第一！！！","2","1"
"1666838641","54916636","15992989","琉璃琉璃控","6","2019-06-08 13:24:32","卑鄙的异乡人？[滑稽]","1","0"
"1666843508","54916636","32283178","等雨の猫","5","2019-06-08 13:24:56","抄没抄袭还说不准，但肯定借鉴模仿可塞尔达传说狂野之息的一些元素。
看预告片还挺好的，挺期待的，但不希望是个抄袭游戏。","3","0"
"1666834379","54916636","6771671","水粼波","6","2019-06-08 13:25:37","①原神是肯定有借鉴了荒野之息的，毕竟米忽悠自己的调差问卷里都写了，没必要不承认。不但如此，原神肯定还借鉴了其他类似的游戏，具体情况究竟如何等游戏上线即可。
②抄袭讲究实质性相似，而“感觉”、“玩法”、“美术风格”、“动作”这些东西根本就不是能够判定抄袭的玩意啊。。。。求求某些人说原神抄袭先说到点上吧。。。。","207","21"
"1666845825","54916636","386257848","一方狗行","3","2019-06-08 13:27:09","光那什么崩崩崩就抄了多少游戏了，知名动作游戏鬼泣魔女基本抄了个遍，玩过的人谁看不出来，洗的也就是那些只玩过手游的井底之蛙了","11","1"
"1666856771","54916636","319795871","SY陌良","5","2019-06-08 13:28:46","我已经预料到游戏正式上线的时候一堆人拿着‘证据’来石锤原神抄袭。是不是除了崩二米忽悠其他游戏你们都要婊一下？","8","2"
"1666853341","54916636","11800072","冬落雪","6","2019-06-08 13:29:03","各位说抄袭的可以停了( ′_ゝ｀)首先，要是真抄袭荒野之息，那么你们就不是说说了，是可以见识到老任法务部的NB了。其次，抄袭指代码抄袭，创意抄袭（创意抄袭这个特别玄学，特别难证明抄袭，除非一模一样）。至于动作，这些不算抄袭，除非你能把走路申请专利，那这样就会有全球人给你交版权费[抠鼻][抠鼻][抠鼻]（发家致富）所以，再说了荒野之息的渲染风格游戏有很多，不过是荒野之息做大了，你们了解到了这个（还有就是本身实力过硬）。实际上，动作问题我是不明白米忽悠这么想的，请几个动作指导不就成了，然后动捕，修动作(′?_?`)也不用被人说抄这抄那的。讲真，我现在很虚，不是虚画面，是虚策划，米忽悠从不pv欺诈（勿忘除外）大家说抄的，也不用吵了，直接跟老任发邮件不就成了，人家法务部的实力你还不相信嘛，皇上不急你们太监急啥。老老实实担心到时候策划是不是跟三蹦子一样司马还是跟崩二一样才是真ヽ(`Д′)?","4","44"
"1666847570","54916636","57812950","油淋青菜","5","2019-06-08 13:29:20","那些提律师函的非蠢即坏，明知道任天堂没进入中国大陆市场，要告是告不了的，故意拿律师函来堵谁的嘴呢？有本事让这个原神出国去试试，别说出国，去香港市场或者台湾市场试试，分分钟收律师函。","2","4"
"1666857191","54916636","16827643","芙兰朵露☆蕾米莉亚","6","2019-06-08 13:29:20","抄袭。。行行行你们这些人别玩了去联名投诉米忽悠去别来这秀智商[蛆音娘_扶额]蛇精病吧烦不烦啊？累不累啊？我看着都累","4","1"
"1666857530","54916636","60501672","Zzz要吃早饭","6","2019-06-08 13:29:47","林克，林克，快醒醒，你中测试资格啦(=?ω?=)","5","0"
"1666860916","54916636","106187594","Icarus_Proz","5","2019-06-08 13:31:20","游戏都没出就开始钦点抄袭[抠鼻]","4","0"
"1666865034","54916636","1819757","吉田沙优","6","2019-06-08 13:32:23","仔细回放了好几遍，人物战斗动作确实相差较多，有怪猎和旷野之息的影子，怪猎的还多些。几乎一样像的是整体的美术风格（人物除外），人物黑色描边倒是很有米哈游风格，然后是攀爬和滑翔。目前来说看得出的抄袭范围还没达到崩3的程度。主要是旷野之息名气大，连没玩过的云玩家也能跟着瞎吹。米哈游不该抄一个人尽皆知并且极其有独特风格的满分作。仅仅只是pv都这么像了，等开测了没法藏着掖着的时候，也就是抄袭事实不会有任何反驳余地的时候了。早知道米哈游不思进取只会一代接着一代抄一分钱都不会氪╮(￣▽￣)╭
还有坐等lex接大伟哥广告，坐等取关。","1","1"
"1666865839","54916636","32278875","超高校级的污塔塔","5","2019-06-08 13:33:21","现在就开始了，我已经能看到等出来之后开撕的场景了( ′_ゝ｀)","0","2"
"1666864037","54916636","154386919","7d0-39f","5","2019-06-08 13:34:10","热烈庆祝新一代手机性能测试软件的发布","3","0"
"1666864240","54916636","31236681","Reol゜","5","2019-06-08 13:34:20","舰长先生你好，请问有什么能帮助你的吗？
我要说的事，你们千万别害怕！
我们是塞尔达官方，我们不会怕，你请说。
我刚才看到米哈游推出新游元神了！
元神是什么？
原神啊，就是那个游戏没出就有漫画，米哈游做的可以在pc和手机上玩的原神明白吗？
粉丝疯狂的吹，说我是国内唯一排面，试问谁不知道，画面像荒野之息，跟它比起来，其他游戏就像俄罗斯……
塞尔达任地狱笑
你在笑什么
我想起一件高兴的事情
什么事情
我抢到测试资格了（并没有）
你呢？
我也抢到测试资格了。
你俩……都抢到测试资格了？
对对对，额，不是，他抢了俩个，我就抢了三个。
我在重申一遍!我没在开玩笑!（拍桌子）
是，是（憋笑）
我们言归正传，你说的这个原神，它好玩吗？
它不是好不好玩的问题，它是那种很少见的游戏，画面非常美，人设非常棒。
只可惜那天我来晚了一步，官方只有十个名额，我非得就像个人...
你欺人太甚！我忍你很久啦
我抢到测试资格了。
whyyyyyy我忍你很久了，你明明在笑我，你都没停过
舰长先生我们受过严格的训练，无论多好笑，我们都不会笑，除非忍不住
不如这样，舰长先生，你先回去等消息，我们一公测，第一时间通知你。
行，记得买个好点的电脑 配置要求很高的！帮我通知下官方赶紧开服，很危险的，服务器做大一点","10","0"
"1666868061","54916636","2911933","单推小妹的DD尾巴","6","2019-06-08 13:36:12","[2233娘_大笑]真以为人家开发组没玩过塞尔达？摆明测一波老林热度的pv，虽然起反效果了，   还有 玩法和渲染风格是没有抄袭一说的。抄袭的定义和科普请移步 av13937256。后出的游戏在某些方面多多少少都会有已经面世游戏的影子。很正常的现象。人家大学论文还允许百分之十五雷同率呢。  沃特么就看你标题和开头第一段话我就界定你是抄袭的？拜托长点心吧。游戏没出来之前吹党和喷党都收敛点吧。","5","2"
"1666876973","54916636","226098695","春雨提督神威","5","2019-06-08 13:36:57","一群人尬洗我真的服了，这有多像旷野之息一看就出来了吧[嫌弃]","1","2"
"1666874121","54916636","2886375","向夜的哀歌","6","2019-06-08 13:38:47","[捂脸]嘛毕竟弹幕里提到的那部17年横扫各大年度游戏大奖的作品我也玩过，那种一下子脑海深处记忆的感觉，我总不能骗自己说完全没有联想吧，做不到的。的确爬墙滑翔游泳这鞋要素很多游戏都有，神海也有爬墙，但我不会说这游戏哪里像神海，因为感觉是不一样的，毋宁说，那个爬墙中上跳的动作对于我而言太眼熟了，太像17年的那部大作了。堡垒之夜也有滑翔，但pv里风的轨迹和初始视角，也很难不让我想起野吹。更重要的，也是我觉得最明显的一点是战斗中草地上的火焰和火焰造成的上升气流，这是野吹战斗系统里比较独到的一个地方，原神pv甚至连火焰的效果都非常“眼熟” 
当然玩法上模仿，借鉴和抄袭的界线是非常模糊的，游戏的业的总体进步也是免不了要借鉴的，我一直在等一部受荒野之息启发的开放世界大作。如果原神是这部作品，如果原神质量尚佳，我愿意拍手欢迎。即使，这里说的是一种假定，真的是放大镜级借鉴，要是能学个七七八八，我也认了。
总而言之，希望最终质量对得起今天造的热度和观众的期待。","48","1"
"1666879545","54916636","22224554","海丿洋","5","2019-06-08 13:39:17","反正你游什么游戏都有来当爹的[滑稽]
那么多塞尔达的。我就想问一句，出来荒野之息。你真的了解塞尔达嘛？[滑稽]

我赌一赌。
我觉得爬墙这种操作也会变成说抄的。
对。
原神抄袭塞尔达。
塞尔达抄袭刺客信条刺客。
信条抄袭古墓丽影了解一下[滑稽][滑稽]","4","10"
"1666881016","54916636","610855","b8b","6","2019-06-08 13:39:56","真的是脸都不要了[无语]","2","1"
"1666881650","54916636","243892898","0rison","4","2019-06-08 13:40:44","满分作文可不好炒","4","0"
"1666886610","54916636","4874865","兄贵塞尔达","6","2019-06-08 13:41:09","其实我还真想看看这游戏的机制。像没关系，塞尔达被借鉴也不是第一次了。早期有暗黑血统，古墓丽影，后期有战神4【制作人亲口承认借鉴塞尔达的机制】。主要得有人明白借鉴是为了做出好游戏。借鉴本身不可耻，但嘲讽被借鉴的游戏，往往会适得其反。","17","11"
"1666882087","54916636","27266383","我永远喜欢西宮硝子","6","2019-06-08 13:41:18","引用tap上的一个评论，为什么塞尔达经常被吐槽画质画风，同画质到手机上就被吹爆了?讲道理我心里有点不平衡，绝对是这届玩家不行[2233娘_卖萌]","7","2"
"1666883389","54916636","39265735","尤莉丶Invincible","5","2019-06-08 13:42:57","赛尔达  万物起源了 ，  我看要出新出的那个什么3D地下城也是超塞尔达","0","10"
"1666889127","54916636","67934296","WMBT","5","2019-06-08 13:43:27","笑死，评论一堆洗白抄袭的。别的平台的游戏抄袭到手机平台上就不叫抄袭了？真的刷新三观。这风气，国内游戏真的??。","3","1"
"1666896034","54916636","399300929","什么都敢说","3","2019-06-08 13:45:12","塞尔达是真的万物起源，当年的时之笛号称3d游戏之父、3d游戏的开山鼻祖之一","19","31"
"1666894366","54916636","1819757","吉田沙优","6","2019-06-08 13:46:03","我不希望在游戏环境进化到玩家面对抄袭零容忍的态度前玩家先被游戏厂商喂养到对任何不耻行为都能无条件接受的巨婴。那样环境只会越来越差，雪崩之下没有一片雪花是无辜的，包括给崩3氪金的我。","449","133"
"1666902278","54916636","12731281","表世界游客","5","2019-06-08 13:47:54","游戏内容不知道，光看这个pv的镜头，节奏，甚至音乐都是抄塞尔达传说旷野之息的那个神级pv好吧，说没抄的请去看一下塞尔达的那个pv再说话好吗？","15","12"
"1666906438","54916636","11649278","童姓未泯","5","2019-06-08 13:48:53","就是抄袭，没啥好洗的。全程一股浓浓的塞尔达既视感[蛆音娘_吃瓜群众]","1","4"
"1666910574","54916636","242201681","风魔龙-特瓦林","5","2019-06-08 13:49:30","并不像塞尔达。画风画面并不像。塞尔达远景更写实，草地更细致。原神更像是八重村风格。滑翔的动作也不一样。打斗动作未知。","3","1"
"1666911044","54916636","407041569","风驻于林间","5","2019-06-08 13:49:57","越看越像塞尔达","0","2"
"1666915372","54916636","34713280","铁拳少女","6","2019-06-08 13:51:43","话说，宣传片里感觉好像塞尔达传说…尤其是开场场景，滑翔翼一样的飞行、游泳的姿势，都感觉好有既视感…","3","0"
"1666915382","54916636","11193911","祁之愿","5","2019-06-08 13:51:45","抄袭biss","0","2"
"1666920118","54916636","37696801","慢启动增田顺一","6","2019-06-08 13:53:39","抄完一众ACT这回又来塞尔达[2233娘_大笑]米忽悠冲冲冲，继续加大力度，继续忽悠一群崩卫兵孝子呗","0","1"
"1666909948","54916636","188234","hitoshiki","6","2019-06-08 13:53:40","真是再烂的钱也有人恰，原神原神，还(co)原(py)神作？","0","1"
"1666925199","54916636","64738494","DX-1","6","2019-06-08 13:54:01","我塞尔达100h+，可能有借鉴，但我不觉得是抄了。那些连机子都没有拿塞尔达pv说抄袭的我觉得你就是在带节奏。[嫌弃]","24","1"
"1666920668","54916636","12061270","指引方向的苍蓝星","6","2019-06-08 13:54:08","且先不说游戏机制（这个pv看不出来），就说这个pv的节奏就是完完全全就是在照搬塞尔达pv3，看一下就知道了，真的一个pv也要抄我是真的服气………","3","0"
"1666925715","54916636","131659105","Keyes舰长","6","2019-06-08 13:54:43","https://www.zhihu.com/question/328315137/answer/708480898
看着像就是抄，牛皮哦，个个都是抄袭鉴定大师","5","0"
"1666921665","54916636","23008303","SCP-OMEGA小队","6","2019-06-08 13:55:04","大型塞尔达（）玩家集结会？！真羡慕你们啥游戏都玩过，我还是滚回去当我的苍蓝星吧","4","3"
